playerId,name,position,team,birthDate,weight,height,nationality,shootsCatches,primaryNumber,primaryPosition
8470543,Chris Kunitz,L,CHI,9/26/1979,188,72,CAN,L,14,L
8462152,Chris Mason,G,NSH,4/20/1976,198,72,CAN,L,30,G
8475780,Chris Wagner,R,BOS,5/27/1991,198,72,USA,R,14,R
8477043,Christian Djoos,D,DET,8/6/1994,169,72,SWE,L,29,D
8477989,Christian Dvorak,C,MTL,2/2/1996,195,72,USA,L,18,C
8469467,Chuck Kobasew,R,PIT,4/17/1982,192,72,CAN,R,12,R
8470667,Clarke MacArthur,L,OTT,4/6/1985,192,72,CAN,L,16,L
8472262,Clay Wilson,D,CGY,4/5/1983,195,72,USA,L,21,D
8471760,Cody Bass,C,NSH,1/7/1987,205,72,CAN,R,16,C
8475236,Cody Eakin,C,BUF,5/24/1991,190,72,CAN,L,21,C
8474570,Cody Hodgson,C,NSH,2/18/1990,191,72,CAN,R,11,C
8481133,Cole Reinhardt,L,OTT,2/1/2000,200,72,CAN,L,51,L
8478400,Colin White,C,FLA,1/30/1997,183,72,USA,R,36,C
8474098,Colton Sceviour,C,EDM,4/20/1989,192,72,CAN,R,7,C
8475736,Connor Brickley,L,NYR,2/25/1992,203,72,USA,L,56,L
8477015,Connor Brown,R,WSH,1/14/1994,183,72,CAN,R,28,R
8481580,Connor McMichael,C,WSH,1/15/2001,183,72,CAN,L,24,C
8478442,Cooper Marody,C,EDM,12/20/1996,184,72,USA,R,65,C
8481461,Corey Schueneman,D,MTL,9/2/1995,196,72,USA,L,64,D
8474130,Corey Tropp,R,ANA,7/25/1989,192,72,USA,R,41,R
8473558,Cory Emmerton,C,DET,6/1/1988,191,72,CAN,L,25,C
8458943,Cory Stillman,L,CAR,12/20/1973,193,72,CAN,L,61,L
8465166,Craig Adams,R,PIT,4/26/1977,200,72,CAN,R,27,R
8477508,Curtis Lazar,C,VAN,2/2/1995,205,72,CAN,R,20,C
8477541,Dakota Mermis,D,MIN,1/5/1994,195,72,USA,L,43,D
8465175,Dan Hinote,R,STL,1/30/1977,187,72,USA,R,13,R
8470666,Daniel Carcillo,L,CHI,1/28/1985,200,72,CAN,L,13,L
8477901,Daniel Carr,L,WSH,11/1/1991,193,72,CAN,L,23,L
8478466,Daniel Sprong,R,SEA,3/17/1997,180,72,NLD,R,11,R
8471433,Daniel Taylor,G,OTT,4/28/1986,198,72,GBR,L,70,G
8475732,Danny Biega,D,CAR,9/29/1991,205,72,CAN,R,41,D
8470671,Danny Irmen,C,MIN,9/6/1984,182,72,USA,R,40,C
8470996,Danny Syvret,D,PHI,6/13/1985,205,72,CAN,L,26,D
8479371,Dante Fabbro,D,NSH,6/20/1998,189,72,CAN,R,57,D
8471794,Darren Helm,C,COL,1/21/1987,196,72,CAN,L,43,L
8470986,Darryl Boyce,C,CBJ,7/7/1984,200,72,CAN,L,43,C
8471266,David Booth,L,DET,11/24/1984,212,72,USA,L,17,L
8470920,David Clarkson,R,CBJ,3/31/1984,207,72,CAN,R,97,R
8471276,David Krejci,C,BOS,4/28/1986,188,72,CZE,R,46,C
8473511,David McIntyre,C,MIN,2/4/1987,190,72,CAN,L,34,C
8477956,David Pastrnak,R,BOS,5/25/1996,194,72,CZE,R,88,R
8474102,David Perron,L,DET,5/28/1988,200,72,CAN,R,57,L
8482110,Dawson Mercer,C,NJD,10/27/2001,180,72,CAN,R,18,C
8470268,Denis Grebeshkov,D,EDM,10/11/1983,206,72,RUS,L,37,D
8469619,Dennis Seidenberg,D,NYI,7/18/1981,199,72,DEU,L,4,D
8469770,Dennis Wideman,D,CGY,3/20/1983,202,72,CAN,R,6,D
8459064,Derek Armstrong,C,STL,4/23/1973,197,72,CAN,R,17,C
8473432,Derek Dorsett,R,VAN,12/20/1986,192,72,CAN,R,15,R
8464966,Derek Morris,D,ARI,8/24/1978,210,72,CAN,R,53,D
8474613,Derek Stepan,C,CAR,6/18/1990,196,72,USA,R,21,C
8476884,Derrick Pouliot,D,SEA,1/16/1994,196,72,CAN,L,5,D
8475758,Devante Smith-Pelly,R,WSH,6/14/1992,223,72,CAN,R,25,R
8471682,Devin Setoguchi,R,L.A,1/1/1987,205,72,CAN,R,10,R
8468575,Dominic Moore,C,TOR,8/3/1980,192,72,CAN,L,20,C
8480221,Drake Rymsha,C,L.A,8/6/1998,187,72,USA,R,43,C
8477243,Drew LeBlanc,C,CHI,6/29/1989,194,72,USA,L,14,C
8478211,Dryden Hunt,L,COL,11/24/1995,191,72,CAN,L,73,L
8471310,Dustin Boyd,C,MTL,7/16/1986,187,72,CAN,L,17,C
8470606,Dustin Brown,R,LAK,11/4/1984,210,72,USA,R,23,R
8474682,Dustin Tokarski,G,BUF,9/16/1989,198,72,CAN,L,31,G
8479580,Dylan Gambrell,C,OTT,8/26/1996,195,72,USA,R,14,C
8480948,Egor Yakovlev,D,N.J,9/17/1991,190,72,RUS,L,74,D
8480205,Emil Bemstrom,R,CBJ,6/1/1999,190,72,SWE,R,52,C
8460720,Eric Boulton,L,NYI,8/17/1976,227,72,CAN,L,36,L
8473975,Erik Ersberg,G,L.A,3/8/1982,165,72,SWE,L,31,G
8476979,Erik Gustafsson,D,WSH,3/14/1992,197,72,SWE,L,56,D
8475287,Erik Haula,L,NJD,3/23/1991,193,72,FIN,L,56,C
8474578,Erik Karlsson,D,SJS,5/31/1990,190,72,SWE,R,65,D
8475104,Evan Oberg,D,T.B,2/16/1988,191,72,CAN,L,43,D
8460705,Evgeni Nabokov,G,T.B,7/25/1975,202,72,RUS,L,20,G
8479425,Filip Hronek,D,DET,11/2/1997,170,72,CZE,R,17,D
8480821,Filip Zadina,R,DET,11/27/1999,195,72,CZE,L,11,R
8476302,Frank Corrado,D,PIT,3/26/1993,205,72,CAN,R,18,D
8467949,Frantisek Kaberle,D,CAR,11/8/1973,190,72,CZE,L,5,D
8477919,Frederick Gaudreau,C,MIN,5/1/1993,179,72,CAN,R,89,C
8470090,Fredrik Norrena,G,CBJ,11/29/1973,190,72,FIN,L,30,G
8481813,Gaetan Haas,C,EDM,1/31/1992,181,72,CHE,R,91,C
8479516,Garrett Pilon,C,WSH,4/13/1998,190,72,CAN,R,40,C
8475073,Geoff Kinrade,D,T.B,7/29/1985,195,72,CAN,L,56,D
8475735,Greg McKegg,C,NYR,6/17/1992,194,72,CAN,L,42,C
8473867,Greg Rallo,C,FLA,8/26/1981,195,72,USA,R,37,C
8470169,Gregory Campbell,C,CBJ,12/17/1983,188,72,CAN,L,9,C
8476345,Gregory Hofmann,C,CBJ,11/13/1992,194,72,CHE,L,15,C
8478055,Gustav Forsling,D,FLA,6/12/1996,186,72,SWE,L,42,D
8476849,Harri Pesonen,C,N.J,8/6/1988,195,72,FIN,L,15,C
8482148,Hendrix Lapierre,C,WSH,2/9/2002,180,72,CAN,L,29,C
8480035,Henri Jokiharju,D,BUF,6/17/1999,193,72,FIN,R,28,D
8468083,Henrik Zetterberg,C,DET,10/9/1980,197,72,SWE,L,40,C
8471763,Ilya Zubov,C,OTT,2/14/1987,211,72,RUS,L,53,C
8480806,Isac Lundestrom,C,ANA,11/6/1999,187,72,SWE,L,48,C
8477964,Ivan Barbashev,C,STL,12/14/1995,187,72,RUS,L,49,C
8473582,Ivan Vishnevskiy,D,DAL,2/18/1988,193,72,RUS,L,59,D
8477456,J.T. Compher,L,COL,4/8/1995,193,72,USA,R,37,L
8477076,JC Lipon,R,WPG,7/10/1993,183,72,CAN,R,46,R
8482097,Jack Quinn,R,BUF,9/19/2001,185,72,CAN,R,22,R
8482654,Jackson Cates,C,PHI,9/28/1997,190,72,USA,L,59,C
8480879,Jacob Bernard-Docker,D,OTT,6/30/2000,190,72,CAN,R,48,D
8475185,Jacob Josefson,C,BUF,3/2/1991,196,72,SWE,L,10,C
8481161,Jake Christiansen,D,CBJ,9/12/1999,186,72,CAN,L,32,D
8478498,Jake DeBrusk,L,BOS,10/17/1996,188,72,CAN,L,74,L
8471352,Jake Dowell,C,MIN,3/4/1985,200,72,USA,L,18,C
8482089,Jake Neighbours,L,STL,3/29/2002,201,72,CAN,L,63,L
8480880,Jakub Lauko,C,BOS,3/28/2000,196,72,CZE,L,94,C
8477944,Jakub Vrana,L,DET,2/28/1996,197,72,CZE,L,13,L
8478415,Jakub Zboril,D,BOS,2/21/1997,200,72,CZE,L,67,D
8467882,Jamie Lundmark,C,TOR,1/16/1981,197,72,CAN,R,21,C
8470704,Jamie Tardif,R,BOS,1/23/1985,199,72,CAN,R,68,R
8471359,Janne Niskala,D,T.B,9/22/1981,187,72,FIN,L,29,D
8475679,Jarod Palmer,C,MIN,2/10/1986,200,72,USA,R,79,C
8467439,Jaroslav Spacek,D,CAR,2/11/1974,210,72,CZE,L,8,D
8470580,Jed Ortmeyer,R,MIN,9/3/1978,200,72,USA,R,41,R
8471712,Jeff Frazee,G,N.J,5/13/1987,195,72,USA,L,31,G
8467831,Jeff Halpern,C,ARI,5/3/1976,190,72,USA,R,14,C
8479705,Jeffrey Viel,L,SJS,1/28/1997,197,72,CAN,L,63,L
8459024,Jere Lehtinen,R,DAL,6/24/1973,194,72,FIN,R,26,R
8471781,Jeremy Duchesne,G,PHI,10/17/1986,201,72,USA,L,35,G
8474092,Jeremy Smith,G,COL,4/13/1989,177,72,USA,L,40,G
8470809,Jeremy Williams,R,NYR,1/26/1984,191,72,CAN,R,48,R
8474220,Jerome Samson,R,CAR,9/4/1987,195,72,CAN,R,71,R
8480003,Jesper Boqvist,C,NJD,10/30/1998,180,72,SWE,L,90,C
8481058,Jesse Ylonen,R,MTL,10/3/1999,167,72,USA,R,56,R
8470289,Jim Slater,C,WPG,12/9/1982,195,72,USA,L,19,C
8473482,Jiri Tlusty,L,N.J,3/16/1988,205,72,CZE,L,9,L
8470152,Joakim Lindstrom,C,TOR,12/5/1983,187,72,SWE,L,15,C
8481638,Joakim Nygard,L,EDM,1/8/1993,179,72,SWE,L,10,L
8466215,Joe Corvo,D,OTT,6/20/1977,204,72,USA,R,77,D
8476476,Joe Morrow,D,WPG,12/9/1992,196,72,CAN,L,70,D
8480797,Joel Farabee,L,PHI,2/25/2000,164,72,USA,L,49,L
8480466,Joey Keane,D,CAR,7/2/1999,187,72,USA,R,44,D
8469732,Joey MacDonald,G,CGY,2/7/1980,197,72,CAN,L,39,G
8460704,Johan Hedberg,G,N.J,5/5/1973,190,72,SWE,L,1,G
8477337,John Gilmour,D,BUF,5/17/1993,190,72,CAN,L,58,D
8475756,John McFarland,L,FLA,4/2/1992,211,72,CAN,R,45,L
8469665,Johnny Oduya,D,PHI,10/1/1981,191,72,SWE,L,29,D
8473444,Jon Matsumoto,C,FLA,10/13/1986,185,72,CAN,L,17,C
8473541,Jonathan Bernier,G,NJD,8/7/1988,184,72,CAN,L,45,G
8477494,Jonathan Drouin,L,MTL,3/28/1995,193,72,CAN,L,92,L
8475820,Joonas Donskoi,R,SEA,4/13/1992,190,72,FIN,R,27,R
8472370,Jordan Hendry,D,ANA,2/23/1984,194,72,CAN,L,40,D
8479385,Jordan Kyrou,C,STL,5/5/1998,175,72,CAN,R,33,C
8476921,Jordan Martinook,L,CAR,7/25/1992,196,72,CAN,L,48,L
8477851,Jordan Oesterle,D,DET,6/25/1992,182,72,USA,L,82,D
8476390,Joseph Cramarossa,C,MIN,10/26/1992,192,72,CAN,L,26,C
8470564,Joseph Motzko,R,ATL,3/14/1980,184,72,USA,R,50,R
8470636,Josh Hennessy,C,BOS,2/7/1985,200,72,USA,L,62,C
8479372,Josh Mahura,D,FLA,5/5/1998,192,72,CAN,L,76,D
8477504,Josh Morrissey,D,WPG,3/28/1995,195,72,CAN,L,44,D
8481425,Josh Teves,D,VAN,2/18/1995,170,72,CAN,L,4,D
8477959,Joshua Ho-Sang,R,NYI,1/22/1996,173,72,CAN,R,26,R
8469638,Jussi Jokinen,L,VAN,4/1/1983,191,72,FIN,L,36,L
8475753,Justin Faulk,D,STL,3/20/1992,217,72,USA,R,27,D
8480945,Juuso Riikola,D,PIT,11/9/1993,189,72,FIN,L,50,D
8476147,Kael Mouillierat,L,PIT,12/9/1987,188,72,CAN,L,22,L
8479348,Kale Clague,D,BUF,6/5/1998,177,72,CAN,L,34,D
8473484,Kaspars Daugavins,L,BOS,5/18/1988,213,72,LVA,L,16,L
8475844,Kenny Agostino,L,TOR,4/30/1992,199,72,USA,L,47,L
8471331,Kevin Porter,C,PIT,3/12/1986,190,72,USA,L,12,C
8473433,Kevin Quick,D,T.B,3/29/1988,181,72,USA,L,51,D
8474031,Kevin Shattenkirk,D,ANA,1/29/1989,206,72,USA,R,22,D
8480748,Kiefer Sherwood,L,NSH,3/31/1995,194,72,USA,R,64,R
8482815,Kirill Semyonov,C,TOR,10/27/1994,171,72,RUS,L,94,C
8459001,Kirk Maltby,L,DET,12/22/1972,195,72,CAN,R,18,L
8471724,Kris Letang,D,PIT,4/24/1987,201,72,CAN,R,58,D
8480443,Kristian Reichel,C,WPG,6/11/1998,168,72,CZE,R,87,C
8472008,Kurtis McLean,R,NYI,11/2/1980,190,72,CAN,R,54,R
8477335,Kyle Burroughs,D,VAN,7/12/1995,193,72,CAN,R,88,D
8473449,Kyle Okposo,R,BUF,4/16/1988,219,72,USA,R,21,R
8475157,Landon Ferraro,C,MIN,8/8/1991,173,72,CAN,R,41,C
8478967,Lane Pederson,C,SJS,8/4/1997,190,72,CAN,R,93,C
8470743,Lasse Kukkonen,D,PHI,9/18/1981,190,72,FIN,L,3,D
8481575,Lassi Thomson,D,OTT,9/24/2000,190,72,FIN,R,60,D
8468184,Lawrence Nycholat,D,COL,5/7/1979,200,72,CAN,L,32,D
8473414,Leland Irving,G,CGY,4/11/1988,177,72,CAN,L,37,G
8475223,Linden Vey,R,CGY,7/17/1991,189,72,CAN,R,16,R
8481186,Logan O'Connor,R,COL,8/14/1996,175,72,USA,R,25,R
8475183,Louis Leblanc,C,MTL,1/26/1991,188,72,CAN,R,47,C
8479523,Lucas Carlsson,D,FLA,7/5/1997,189,72,SWE,L,46,D
8478027,Lucas Wallmark,C,FLA,9/5/1995,178,72,SWE,L,71,C
8482117,Lukas Reichel,L,CHI,5/17/2002,170,72,DEU,L,27,L
8476310,Lukas Sedlak,C,PHI,2/25/1993,205,72,CZE,L,45,C
8479316,Luke Kunin,C,SJS,12/4/1997,195,72,USA,R,19,C
8477346,MacKenzie Weegar,D,CGY,1/7/1994,200,72,CAN,R,52,D
8480201,Maksim Sushko,R,PHI,2/10/1999,181,72,BLR,L,64,R
8458988,Manny Fernandez,G,BOS,8/27/1974,207,72,CAN,L,35,G
8483397,Marc McLaughlin,C,BOS,7/26/1999,198,72,USA,R,26,C
8474631,Marc-Andre Bourdon,D,PHI,9/17/1989,206,72,CAN,L,43,D
8471718,Marc-Andre Cliche,C,COL,3/23/1987,202,72,CAN,R,24,C
8464979,Marco Sturm,L,FLA,9/8/1978,196,72,DEU,L,16,L
8475323,Marcus Kruger,C,CHI,5/27/1990,186,72,SWE,L,16,C
8471230,Marek Schwarz,G,STL,4/1/1986,180,72,CZE,R,40,G
8471863,Mario Bliznak,C,VAN,3/6/1987,185,72,SVK,L,62,C
8474131,Mario Kempe,R,ARI,9/19/1988,185,72,SWE,L,29,R
8476440,Markus Granlund,C,EDM,4/16/1993,180,72,FIN,L,60,C
8458530,Markus Naslund,L,NYR,7/30/1973,191,72,SWE,L,91,L
8468064,Martin Erat,R,ARI,8/29/1981,196,72,CZE,L,10,R
8469675,Martin Gerber,G,EDM,9/3/1974,205,72,CHE,L,29,G
8481712,Matej Blumel,R,DAL,5/31/2000,200,72,CZE,L,22,R
8478445,Mathew Barzal,C,NYI,5/26/1997,187,72,CAN,R,13,C
8482240,Mathias Brome,L,DET,7/29/1994,183,72,SWE,L,86,L
8473438,Mathieu Carle,D,MTL,9/30/1987,203,72,CAN,R,72,D
8460540,Mathieu Dandenault,R,MTL,2/3/1976,208,72,CAN,R,25,R
8473492,Matt Beleskey,L,NYR,6/7/1988,207,72,CAN,L,39,L
8477836,Matt Carey,L,CHI,2/28/1992,189,72,CAN,L,25,L
8470640,Matt Carle,D,NSH,9/25/1984,197,72,USA,L,25,D
8471851,Matt D'Agostini,R,BUF,10/23/1986,198,72,CAN,R,27,R
8476856,Matt Dumba,D,MIN,7/25/1994,182,72,CAN,R,24,D
8470018,Matt Ellis,L,BUF,8/31/1981,208,72,CAN,L,37,L
8474192,Matt Frattin,R,TOR,1/3/1988,205,72,CAN,R,39,R
8474094,Matt Halischuk,R,WPG,6/1/1988,180,72,CAN,R,15,R
8468611,Matt Hendricks,C,WPG,6/17/1981,211,72,USA,L,15,C
8482641,Matt Kiersted,D,FLA,4/14/1998,181,72,USA,L,8,D
8473580,Matthew Corrente,D,N.J,3/17/1988,205,72,CAN,R,22,D
8481555,Mattias Norlinder,D,MTL,4/12/2000,185,72,SWE,L,59,D
8471668,Mattias Ritola,C,T.B,3/14/1987,192,72,SWE,L,21,C
8474607,Max Sauve,C,BOS,1/30/1990,185,72,CAN,L,74,C
8480314,Max Veronneau,R,OTT,12/12/1995,190,72,CAN,R,14,R
8478051,Max Willman,C,PHI,2/13/1995,184,72,USA,L,71,C
8466202,Maxim Afinogenov,R,ATL,9/4/1979,190,72,RUS,L,61,R
8474222,Maxim Noreau,D,MIN,5/24/1987,194,72,CAN,R,26,D
8477922,Melker Karlsson,C,S.J,7/18/1990,180,72,SWE,R,68,C
8474584,Michael Del Zotto,D,OTT,6/24/1990,201,72,CAN,L,4,D
8480022,Michael Dipietro,G,VAN,6/9/1999,200,72,CAN,L,75,G
8479591,Michael Eyssimont,C,WPG,9/9/1996,180,72,USA,L,23,C
8480081,Michael Kapla,D,N.J,9/19/1994,200,72,USA,L,32,D
8477290,Michael Raffl,L,DAL,12/1/1988,200,72,AUT,L,12,L
8475958,Michael Sgarbossa,C,WSH,7/25/1992,186,72,CAN,L,14,C
8467937,Michael Zigomanis,C,TOR,1/17/1981,200,72,CAN,R,26,C
8479482,Michal Kempny,D,WSH,9/8/1990,194,72,CZE,L,6,D
8475381,Mika Pyorala,C,PHI,7/13/1981,190,72,FIN,L,27,C
8474150,Mikael Backlund,C,CGY,3/17/1989,200,72,SWE,L,11,C
8468550,Mikael Tellqvist,G,BUF,9/19/1979,189,72,SWE,L,32,G
8474884,Mike Hoffman,L,MTL,11/24/1989,180,72,CAN,L,68,L
8466309,Mike Mottau,D,FLA,3/19/1978,195,72,USA,L,22,D
8467371,Mike Ribeiro,C,NSH,2/10/1980,179,72,CAN,L,63,C
8471390,Mike Santorelli,C,ANA,12/14/1985,189,72,CAN,R,25,C
8471413,Mike Vernace,D,T.B,5/26/1986,216,72,CAN,L,41,D
8479998,Mikey Anderson,D,LAK,5/25/1999,197,72,USA,L,44,D
8474571,Mikkel Boedker,L,OTT,12/16/1989,210,72,DNK,L,89,L
8482247,Mikko Lehtonen,D,CBJ,1/16/1994,196,72,FIN,L,46,D
8460577,Milan Hejduk,R,COL,2/14/1976,190,72,CZE,R,23,R
8474128,Milan Kytnar,C,EDM,5/19/1989,190,72,SVK,L,64,C
8475296,Mitch Callahan,R,DET,8/17/1991,205,72,USA,R,15,R
8478483,Mitchell Marner,R,TOR,5/5/1997,175,72,CAN,R,16,R
8477449,Morgan Klimchuk,L,CGY,3/2/1995,185,72,CAN,L,52,L
8477492,Nathan MacKinnon,C,COL,9/1/1995,205,72,CAN,R,29,C
8480979,Nathan Smith,C,ARI,10/19/1998,177,72,USA,R,13,C
8475172,Nazem Kadri,C,CGY,10/6/1990,192,72,CAN,L,43,C
8480145,Neal Pionk,D,WPG,7/29/1995,186,72,USA,R,44,D
8471832,Nick Drazenovic,C,PIT,1/14/1987,192,72,CAN,L,40,C
8473422,Nick Foligno,L,BOS,10/31/1987,202,72,USA,L,71,L
8475324,Nick Jensen,D,WSH,9/21/1990,194,72,USA,R,3,D
8475181,Nick Leddy,D,STL,3/20/1991,207,72,USA,L,2,D
8477951,Nick Schmaltz,C,ARI,2/23/1996,177,72,USA,R,8,C
8467956,Niclas Havelid,D,N.J,4/12/1973,200,72,SWE,L,28,D
8474598,Nicolas Deschamps,C,WSH,1/6/1990,173,72,CAN,L,94,C
8474566,Nikita Filatov,L,OTT,5/25/1990,190,72,RUS,R,21,L
8468509,Niklas Kronwall,D,DET,1/12/1981,194,72,SWE,L,55,D
8477940,Nikolaj Ehlers,L,WPG,2/14/1996,172,72,DNK,L,27,L
8479393,Noah Gregor,C,SJS,7/28/1998,185,72,CAN,L,73,C
8477416,Oliver Bjorkstrand,R,SEA,4/10/1995,177,72,DNK,R,28,R
8478430,Oliver Kylington,D,CGY,5/19/1997,183,72,SWE,L,58,D
8476292,Ondrej Palat,L,NJD,3/28/1991,188,72,CZE,L,18,L
8480147,Oscar Fantenberg,D,VAN,10/7/1991,206,72,SWE,L,7,D
8474056,P.K. Subban,D,NJD,5/13/1989,210,72,CAN,R,76,D
8469707,PA Parenteau,R,NSH,3/24/1983,200,72,CAN,R,11,R
8480944,Par Lindholm,C,BOS,10/5/1991,183,72,SWE,L,26,C
8471669,Paul Stastny,C,CAR,12/27/1985,193,72,USA,L,26,C
8459648,Pavol Demitra,R,VAN,11/29/1974,200,72,SVK,L,38,R
8473407,Per Ledin,L,COL,9/14/1978,194,72,SWE,L,97,L
8471738,Perttu Lindgren,C,DAL,8/26/1987,188,72,FIN,L,15,C
8458520,Peter Forsberg,C,COL,7/20/1973,205,72,SWE,L,21,C
8470072,Petr Prucha,R,ARI,9/14/1982,175,72,CZE,R,16,R
8460465,Petr Sykora,R,N.J,11/19/1976,190,72,CZE,L,15,R
8473548,Phil Kessel,C,VGK,10/2/1987,202,72,USA,R,81,R
8481577,Philip Tomasino,C,NSH,7/28/2001,179,72,CAN,R,26,C
8480798,Philipp Kurashev,C,CHI,10/12/1999,190,72,CHE,L,23,C
8474691,Philippe Cornet,L,EDM,3/28/1990,196,72,CAN,L,51,L
8470697,Philippe Dupuis,C,TOR,4/24/1985,196,72,CAN,R,49,C
8476858,Phillip Di Giuseppe,L,NYR,10/9/1993,192,72,CAN,L,7,L
8477930,Pierre-Edouard Bellemare,L,TBL,3/6/1985,198,72,FRA,L,41,C
8480995,Pontus Holmberg,R,TOR,3/9/1999,202,72,SWE,L,29,R
8468101,Radek Martinek,D,NYI,8/31/1976,205,72,CZE,R,4,D
8475462,Radko Gudas,D,FLA,6/5/1990,204,72,CZE,R,3,D
8468485,Raffi Torres,L,S.J,10/8/1981,215,72,CAN,L,13,L
8475191,Reilly Smith,R,VGK,4/1/1991,185,72,CAN,L,19,R
8480054,Reilly Walsh,D,NJD,4/21/1999,185,72,USA,R,8,D
8460735,Richard Zednik,R,FLA,1/6/1976,200,72,SVK,L,20,R
8468481,Rick DiPietro,G,NYI,9/19/1981,185,72,USA,R,39,G
8477003,Riley Barber,R,DET,2/7/1994,190,72,USA,R,24,R
8476418,Robbie Russo,D,DET,2/15/1993,191,72,USA,R,34,D
8480023,Robert Thomas,C,STL,7/2/1999,188,72,CAN,R,18,C
8472355,Rod Pelley,C,ANA,9/1/1984,205,72,CAN,L,10,C
8477589,Ronalds Kenins,L,VAN,2/28/1991,201,72,LVA,L,41,L
8479525,Ross Colton,C,TBL,9/11/1996,191,72,USA,L,79,C
8477846,Ryan Carpenter,C,NYR,1/18/1991,200,72,USA,R,40,C
8477987,Ryan Donato,C,SEA,4/9/1996,193,72,USA,L,17,C
8476288,Ryan Dzingel,C,SJS,3/9/1992,190,72,USA,L,18,L
8476116,Ryan Garbutt,C,ANA,8/12/1985,195,72,CAN,L,16,C
8477451,Ryan Hartman,R,MIN,9/20/1994,181,72,USA,R,38,R
8479324,Ryan Lindgren,D,NYR,2/11/1998,201,72,USA,L,55,D
8476454,Ryan Nugent-Hopkins,C,EDM,4/12/1993,184,72,CAN,L,93,C
8470680,Ryan Potulny,C,OTT,9/5/1984,182,72,USA,L,16,C
8474143,Ryan Thang,L,NSH,5/11/1987,194,72,USA,R,65,L
8473466,Ryan White,C,MIN,3/17/1988,200,72,CAN,R,21,C
8475842,Sam Carrick,C,ANA,2/4/1992,204,72,CAN,R,56,C
8481239,Samuel Fagemo,L,LAK,3/14/2000,200,72,SWE,R,68,L
8465192,Samuel Pahlsson,C,VAN,12/17/1977,202,72,SWE,L,26,C
8481701,Santeri Hatakka,D,SJS,1/15/2001,174,72,FIN,L,61,D
8480053,Sasha Chmelevski,C,SJS,6/9/1999,180,72,USA,R,55,C
8470105,Scottie Upshall,R,STL,10/7/1983,200,72,CAN,L,9,R
8480434,Sean Durzi,D,LAK,10/21/1998,195,72,CAN,R,50,D
8477391,Sean Malone,C,NSH,4/30/1995,197,72,USA,L,42,C
8478427,Sebastian Aho,C,CAR,7/26/1997,176,72,FIN,L,20,C
8471859,Sergei Kostitsyn,L,NSH,3/20/1987,196,72,BLR,L,74,L
8483524,Shane Wright,C,SEA,1/5/2004,192,72,CAN,R,51,C
8474594,Slava Voynov,D,L.A,1/15/1990,194,72,RUS,R,26,D
8477947,Sonny Milano,L,WSH,5/12/1996,195,72,USA,L,22,L
8480330,Spencer Foo,R,CGY,5/19/1994,190,72,CAN,R,15,R
8464994,Steve Begin,L,CGY,6/14/1978,192,72,CAN,L,28,L
8468927,Steve Montador,D,CHI,12/21/1979,210,72,CAN,R,5,D
8468505,Steve Ott,C,MTL,8/19/1982,193,72,CAN,L,92,C
8468432,Steve Reinprecht,C,FLA,5/7/1976,188,72,CAN,L,28,C
8471365,Steven Zalewski,C,N.J,8/20/1986,195,72,USA,L,10,C
8478528,Tanner Kero,C,DAL,7/24/1992,185,72,USA,L,17,C
8476911,Tanner Richard,C,T.B,4/6/1993,192,72,CAN,L,38,C
8479462,Tarmo Reunanen,D,NYR,3/1/1998,185,72,FIN,L,51,D
8471710,Taylor Chorney,D,CBJ,4/27/1987,193,72,USA,L,44,D
8476927,Teddy Blueger,C,PIT,8/15/1994,185,72,LVA,L,53,C
8457981,Teemu Selanne,R,ANA,7/3/1970,209,72,FIN,R,8,R
8474066,Thomas Hickey,D,NYI,2/8/1989,183,72,CAN,L,4,D
8470283,Tim Brent,C,CAR,3/10/1984,188,72,CAN,R,37,C
8469476,Tim Gleason,D,WSH,1/29/1983,217,72,USA,L,6,D
8478414,Timo Meier,R,SJS,10/8/1996,210,72,CHE,L,28,R
8480043,Timothy Liljegren,D,TOR,4/30/1999,198,72,SWE,R,37,D
8481600,Tobias Bjornfot,D,LAK,4/6/2001,202,72,SWE,L,33,D
8469629,Tom Cavanagh,R,S.J,3/24/1982,200,72,USA,L,47,R
8466398,Tom Kostopoulos,R,N.J,1/24/1979,197,72,CAN,R,25,R
8470575,Tom Preissing,D,COL,12/3/1978,197,72,USA,R,20,D
8460743,Tomas Holmstrom,L,DET,1/23/1973,200,72,SWE,L,96,L
8473491,Tomas Kana,C,CBJ,11/29/1987,204,72,CZE,R,46,C
8474739,Tommy Wingels,C,BOS,4/12/1988,200,72,USA,R,57,C
8478408,Travis Dermott,D,VAN,12/22/1996,204,72,CAN,L,23,D
8475102,Travis Turnbull,C,BUF,7/7/1986,193,72,USA,R,65,C
8473687,Trevor Frischmon,C,CBJ,8/5/1981,202,72,USA,L,28,C
8481533,Trevor Zegras,C,ANA,3/20/2001,169,72,USA,L,46,C
8469462,Tuomo Ruutu,L,N.J,2/16/1983,200,72,FIN,L,15,L
8476505,Turner Elson,C,DET,9/13/1992,195,72,CAN,L,57,C
8476427,Ty Rattie,R,EDM,2/5/1993,183,72,CAN,R,8,R
8479347,Tyler Benson,L,EDM,3/15/1998,190,72,CAN,L,49,L
8477479,Tyler Bertuzzi,L,DET,2/24/1995,190,72,CAN,L,59,L
8475726,Tyler Toffoli,R,CGY,4/24/1992,197,72,CAN,R,73,R
